order_id,customer_id,product,category,price,quantity,order_date,discount
4571,324,Racket,Sports,671.37,8,2024-03-09,109.77
4572,656,Cream,Beauty,203.05,9,2024-01-14,39.92
4573,792,Tablet,Electronics,29.84,2,2024-03-23,3.75
4574,550,Soap,Beauty,437.08,7,2024-02-05,2.33
4575,276,Shoes,Fashion,339.4,3,2024-01-16,64.05
4576,703,Perfume,Beauty,340.68,4,2024-03-16,56.08
4577,125,Jeans,Fashion,237.78,8,2024-01-03,35.46
4578,172,Chair,Home,151.91,2,2024-03-03,4.1
4579,561,Chair,Home,502.47,1,2024-03-07,23.45
4580,190,Perfume,Beauty,796.11,8,2024-02-01,43.32
4581,158,T-Shirt,Fashion,535.53,9,2024-03-04,84.18
4582,144,Tablet,Electronics,783.58,1,2024-03-29,27.85
4583,785,Weights,Sports,72.08,9,2024-03-04,0.64
4584,605,Lipstick,Beauty,360.95,8,2024-01-25,29.35
4585,224,Racket,Sports,400.68,2,2024-03-15,61.52
4586,998,Tablet,Electronics,656.5,4,2024-01-13,76.25
4587,967,Lamp,Home,961.28,6,2024-03-06,122.48
4588,342,Jacket,Fashion,855.92,4,2024-01-05,104.23
4589,843,Laptop,Electronics,528.08,9,2024-01-08,82.24
4590,727,Chair,Home,458.24,1,2024-01-12,20.17
4591,241,Chair,Home,449.34,1,2024-01-17,29.66
4592,456,Tablet,Electronics,992.93,6,2024-01-24,159.42
4593,593,Soap,Beauty,568.36,9,2024-02-19,64.19
4594,228,Headphones,Electronics,671.52,3,2024-02-17,91.79
4595,302,T-Shirt,Fashion,744.44,4,2024-01-18,36.9
4596,774,Cream,Beauty,297.1,6,2024-01-16,2.37
4597,341,Weights,Sports,708.53,1,2024-03-26,127.37
4598,975,Weights,Sports,247.3,2,2024-01-15,0.42
4599,592,Phone,Electronics,988.67,9,2024-02-26,125.41
4600,332,Tablet,Electronics,957.53,2,2024-03-09,180.4
4601,725,Shoes,Fashion,692.08,7,2024-03-20,80.9
4602,391,Tablet,Electronics,44.47,1,2024-03-27,0.75
4603,230,Rug,Home,948.73,3,2024-02-15,69.75
4604,918,Racket,Sports,889.06,1,2024-01-15,145.45
4605,783,Tablet,Electronics,860.53,7,2024-02-03,107.25
4606,390,Tablet,Electronics,363.43,7,2024-01-24,58.17
4607,195,Tablet,Electronics,570.52,3,2024-01-05,13.97
4608,244,Lipstick,Beauty,426.69,3,2024-01-29,27.8
4609,341,Soap,Beauty,453.89,9,2024-01-01,80.98
4610,531,Shoes,Fashion,987.96,8,2024-03-10,142.91
4611,964,Rug,Home,889.73,5,2024-02-05,93.59
4612,135,Chair,Home,703.7,1,2024-03-21,21.73
4613,211,Lamp,Home,285.63,4,2024-01-02,22.16
4614,790,T-Shirt,Fashion,286.04,7,2024-01-23,35.45
4615,939,Table,Home,882.11,6,2024-03-12,53.1
4616,182,Chair,Home,225.35,5,2024-02-20,22.77
4617,976,Soap,Beauty,115.88,1,2024-02-08,17.83
4618,813,Mat,Sports,70.65,7,2024-02-28,12.35
4619,887,Phone,Electronics,226.68,1,2024-02-23,25.08
4620,423,Mat,Sports,655.62,7,2024-03-14,51.56
4621,638,Jeans,Fashion,354.36,5,2024-01-14,38.7
4622,389,Headphones,Electronics,256.84,6,2024-01-19,39.73
4623,444,Cream,Beauty,937.71,7,2024-01-01,32.18
4624,653,Mat,Sports,224.05,3,2024-03-08,34.24
4625,187,Phone,Electronics,316.75,1,2024-02-15,29.94
4626,674,Tablet,Electronics,88.24,1,2024-01-08,6.78
4627,698,Perfume,Beauty,324.57,2,2024-01-28,31.2
4628,822,Jeans,Fashion,572.93,9,2024-01-11,31.5
4629,163,Rug,Home,254.23,8,2024-02-17,31.07
4630,199,Chair,Home,358.54,2,2024-01-06,66.37
4631,828,T-Shirt,Fashion,916.91,7,2024-03-27,68.88
4632,927,Laptop,Electronics,306.66,1,2024-01-02,39.6
4633,849,Chair,Home,217.81,5,2024-02-09,15.05
4634,137,Mat,Sports,381.48,7,2024-02-03,23.07
4635,831,Shoes,Fashion,170.34,5,2024-01-19,27.05
4636,856,Lipstick,Beauty,15.62,5,2024-03-29,2.47
4637,721,Rug,Home,711.6,4,2024-01-19,73.47
4638,788,Mat,Sports,315.18,1,2024-01-20,4.86
4639,250,Table,Home,693.14,6,2024-01-06,87.45
4640,864,Table,Home,976.17,4,2024-01-24,63.72
4641,591,T-Shirt,Fashion,707.9,1,2024-03-20,84.3
4642,436,Chair,Home,485.15,8,2024-02-20,86.08
4643,704,Headphones,Electronics,845.72,6,2024-02-16,28.63
4644,548,Perfume,Beauty,138.4,4,2024-03-12,2.06
4645,784,Weights,Sports,37.08,2,2024-02-20,7.07
4646,912,Lamp,Home,802.45,8,2024-03-11,66.75
4647,849,Ball,Sports,101.38,4,2024-03-18,10.65
4648,201,Cream,Beauty,78.32,7,2024-02-01,11.95
4649,698,Tablet,Electronics,565.16,7,2024-02-26,69.74
4650,510,Cream,Beauty,897.28,7,2024-01-16,35.56
4651,518,Tablet,Electronics,743.27,3,2024-02-16,144.24
4652,148,Jeans,Fashion,572.8,9,2024-03-19,106.35
4653,991,Cream,Beauty,651.68,5,2024-03-14,71.45
4654,663,Headphones,Electronics,983.9,2,2024-02-17,48.74
4655,478,Lamp,Home,684.29,2,2024-02-04,18.32
4656,126,Cream,Beauty,798.28,6,2024-01-31,102.91
4657,754,T-Shirt,Fashion,544.88,1,2024-02-10,26.31
4658,265,T-Shirt,Fashion,25.86,1,2024-01-11,2.28
4659,619,Perfume,Beauty,773.41,3,2024-01-08,148.74
4660,728,Jacket,Fashion,872.47,9,2024-03-09,118.92
4661,273,Jacket,Fashion,480.19,8,2024-01-01,9.48
4662,341,Chair,Home,597.87,6,2024-02-04,49.68
4663,109,Mat,Sports,979.17,5,2024-01-16,131.04
4664,198,Weights,Sports,201.97,1,2024-01-17,28.35
4665,572,Table,Home,893.77,3,2024-02-17,84.28
4666,528,Chair,Home,531.18,7,2024-03-29,54.57
4667,283,T-Shirt,Fashion,699.81,6,2024-03-08,58.05
4668,333,Tablet,Electronics,864.44,1,2024-02-01,92.13
4669,179,Mat,Sports,367.84,4,2024-01-24,44.56
4670,957,Lipstick,Beauty,836.41,6,2024-01-03,31.33
4671,484,Ball,Sports,887.62,8,2024-03-26,132.07
4672,228,Phone,Electronics,468.8,5,2024-03-21,90.41
4673,856,Shoes,Fashion,168.27,7,2024-01-09,28.05
4674,452,Soap,Beauty,918.47,2,2024-02-26,25.2
4675,741,Tablet,Electronics,437.94,7,2024-01-13,29.26
4676,641,Shoes,Fashion,57.14,3,2024-03-05,5.24
4677,914,Phone,Electronics,816.99,3,2024-03-23,21.68
4678,647,Shoes,Fashion,686.95,3,2024-03-14,54.0
4679,688,Jeans,Fashion,765.42,1,2024-03-03,23.35
4680,824,T-Shirt,Fashion,369.99,7,2024-02-04,55.09
4681,316,Tablet,Electronics,643.23,1,2024-03-15,37.1
4682,792,Soap,Beauty,629.43,5,2024-02-04,49.17
4683,488,Mat,Sports,746.88,3,2024-02-24,88.33
4684,680,Soap,Beauty,436.42,1,2024-01-10,34.64
4685,701,Ball,Sports,978.62,1,2024-02-25,79.31
4686,765,Jacket,Fashion,240.72,7,2024-02-06,21.49
4687,830,Tablet,Electronics,978.79,5,2024-01-11,50.48
4688,756,Cream,Beauty,834.88,1,2024-03-15,42.43
4689,310,Tablet,Electronics,631.16,8,2024-02-09,38.44
4690,183,Jeans,Fashion,785.02,6,2024-01-09,38.9
4691,922,Laptop,Electronics,524.41,5,2024-01-15,27.69
4692,395,Jeans,Fashion,460.76,4,2024-02-27,84.06
4693,138,Tablet,Electronics,766.76,8,2024-01-27,44.53
4694,955,Weights,Sports,704.4,9,2024-03-22,55.05
4695,528,Table,Home,51.9,3,2024-02-16,2.47
4696,534,Jacket,Fashion,788.48,2,2024-03-24,134.78
4697,394,Chair,Home,566.22,4,2024-01-19,13.29
4698,376,T-Shirt,Fashion,679.09,2,2024-01-23,102.37
4699,811,Soap,Beauty,284.63,8,2024-02-20,3.56
4700,844,T-Shirt,Fashion,792.89,2,2024-02-25,152.04
4701,845,Lamp,Home,467.29,9,2024-01-27,47.79
4702,378,Jacket,Fashion,485.84,3,2024-01-24,87.39
4703,723,Phone,Electronics,99.0,5,2024-02-11,11.67
4704,402,Laptop,Electronics,306.17,1,2024-02-29,24.85
4705,371,Ball,Sports,40.2,9,2024-03-30,7.62
4706,163,T-Shirt,Fashion,615.78,9,2024-02-03,26.56
4707,595,Shoes,Fashion,836.68,6,2024-03-29,85.55
4708,160,Racket,Sports,891.51,6,2024-01-20,82.51
4709,502,Ball,Sports,369.98,2,2024-02-22,56.19
4710,908,Ball,Sports,900.44,4,2024-02-02,30.29
4711,759,Shoes,Fashion,169.23,7,2024-02-28,32.25
4712,681,Table,Home,843.94,1,2024-03-10,60.96
4713,585,Racket,Sports,762.47,2,2024-02-01,53.68
4714,200,Jacket,Fashion,394.19,2,2024-02-25,28.7
4715,781,Lipstick,Beauty,363.46,2,2024-01-15,31.28
4716,683,Headphones,Electronics,508.95,1,2024-03-16,54.33
4717,358,Phone,Electronics,557.73,4,2024-03-05,61.18
4718,537,Shoes,Fashion,286.24,4,2024-02-24,10.4
4719,711,Jacket,Fashion,826.32,1,2024-02-01,40.2
4720,960,Rug,Home,568.21,7,2024-01-24,89.18
4721,505,T-Shirt,Fashion,372.64,3,2024-03-20,35.03
4722,666,Racket,Sports,465.57,5,2024-01-04,35.15
4723,600,Ball,Sports,277.83,6,2024-01-14,21.2
4724,225,Shoes,Fashion,479.65,2,2024-01-26,4.18
4725,209,Chair,Home,596.94,9,2024-03-01,83.37
4726,471,Chair,Home,922.62,3,2024-02-10,93.67
4727,817,Table,Home,278.85,2,2024-03-27,31.26
4728,192,Perfume,Beauty,115.97,8,2024-02-29,7.07
4729,661,Laptop,Electronics,498.87,6,2024-02-23,37.72
4730,532,Laptop,Electronics,62.17,2,2024-03-15,1.88
4731,358,Headphones,Electronics,235.09,3,2024-02-16,15.09
4732,178,Ball,Sports,992.47,8,2024-02-21,80.47
4733,237,Laptop,Electronics,492.11,4,2024-01-10,12.18
4734,474,Lamp,Home,598.0,1,2024-02-11,57.57
4735,591,Tablet,Electronics,922.77,6,2024-01-20,176.81
4736,397,Tablet,Electronics,963.32,5,2024-01-24,107.25
4737,219,Rug,Home,523.92,3,2024-02-11,42.9
4738,404,Laptop,Electronics,956.0,5,2024-02-23,95.54
4739,429,Rug,Home,911.58,5,2024-02-21,143.44
4740,146,Rug,Home,126.5,7,2024-01-16,21.74
4741,222,Lipstick,Beauty,91.06,6,2024-01-27,3.21
4742,141,Jacket,Fashion,205.91,6,2024-01-23,10.52
4743,662,Laptop,Electronics,56.01,8,2024-02-28,2.48
4744,145,Rug,Home,959.35,9,2024-02-08,8.21
4745,589,Ball,Sports,324.87,5,2024-03-28,52.46
4746,503,Tablet,Electronics,175.93,7,2024-03-06,31.06
4747,455,Mat,Sports,875.28,6,2024-03-09,101.78
4748,628,Ball,Sports,435.1,2,2024-03-30,46.98
4749,461,Jeans,Fashion,840.81,7,2024-01-09,88.9
4750,678,Mat,Sports,593.74,8,2024-01-10,49.75
4751,668,Racket,Sports,716.26,5,2024-01-30,85.28
4752,378,Weights,Sports,740.52,6,2024-01-23,49.65
4753,827,Ball,Sports,155.04,6,2024-02-10,12.63
4754,627,Racket,Sports,258.64,2,2024-02-20,20.12
4755,999,Ball,Sports,688.07,2,2024-02-14,71.25
4756,935,Jacket,Fashion,258.52,8,2024-02-08,38.66
4757,600,Racket,Sports,657.35,3,2024-03-27,112.8
4758,944,Jacket,Fashion,191.02,3,2024-03-11,27.72
4759,665,Chair,Home,429.78,8,2024-01-30,38.01
4760,272,Jeans,Fashion,924.02,3,2024-01-19,37.23
4761,645,Laptop,Electronics,215.73,1,2024-02-02,2.66
4762,619,Jacket,Fashion,666.73,7,2024-03-14,115.26
4763,635,Cream,Beauty,821.92,4,2024-02-15,136.63
4764,361,Tablet,Electronics,575.69,1,2024-02-18,106.25
4765,471,Tablet,Electronics,986.81,1,2024-03-01,174.91
4766,230,Jeans,Fashion,457.14,7,2024-02-16,6.69
4767,529,Soap,Beauty,692.39,3,2024-02-18,11.95
4768,632,Phone,Electronics,972.52,4,2024-02-06,61.75
4769,807,Laptop,Electronics,112.02,9,2024-02-12,9.84
4770,927,Lipstick,Beauty,844.0,1,2024-02-04,37.33
4771,565,Phone,Electronics,390.57,7,2024-01-12,55.71
4772,448,T-Shirt,Fashion,868.83,2,2024-03-21,29.8
4773,538,Soap,Beauty,304.06,8,2024-03-11,50.2
4774,110,Rug,Home,906.29,9,2024-03-10,156.69
4775,280,Phone,Electronics,530.73,3,2024-02-05,49.83
4776,925,Table,Home,458.03,5,2024-02-06,73.09
4777,642,Soap,Beauty,74.46,3,2024-02-12,7.93
4778,894,Laptop,Electronics,413.27,2,2024-01-07,31.27
4779,295,Rug,Home,673.75,3,2024-03-20,79.27
4780,827,Lipstick,Beauty,966.09,2,2024-01-30,63.4
4781,834,Table,Home,859.78,6,2024-03-18,70.02
4782,316,Ball,Sports,358.97,1,2024-01-26,13.54
4783,700,T-Shirt,Fashion,812.42,1,2024-01-18,116.4
4784,898,Perfume,Beauty,89.26,2,2024-02-15,12.21
4785,923,Laptop,Electronics,892.06,3,2024-03-10,117.14
4786,262,Cream,Beauty,566.78,3,2024-01-19,72.49
4787,643,Soap,Beauty,59.11,8,2024-03-17,4.83
4788,428,Perfume,Beauty,298.06,4,2024-01-14,22.0
4789,971,Laptop,Electronics,154.67,3,2024-03-11,14.83
4790,997,Tablet,Electronics,265.45,9,2024-02-20,33.26
4791,764,Phone,Electronics,434.97,9,2024-03-28,25.21
4792,538,Soap,Beauty,836.02,9,2024-02-11,115.76
4793,906,Headphones,Electronics,956.42,9,2024-02-23,8.8
4794,208,Mat,Sports,282.0,7,2024-02-09,38.46
4795,890,Mat,Sports,103.27,4,2024-02-10,16.0
4796,470,Lipstick,Beauty,451.97,9,2024-02-11,27.08
4797,365,Headphones,Electronics,245.24,9,2024-02-13,43.52
4798,991,Perfume,Beauty,733.61,1,2024-03-26,46.11
4799,179,Weights,Sports,61.04,5,2024-02-15,9.89
4800,883,Headphones,Electronics,226.41,8,2024-02-05,16.38
4801,672,Lamp,Home,756.39,3,2024-02-27,139.77
4802,195,Table,Home,270.85,9,2024-02-26,17.85
4803,202,T-Shirt,Fashion,16.81,2,2024-02-06,2.68
4804,933,Racket,Sports,876.57,4,2024-03-18,119.97
4805,468,Lamp,Home,716.61,9,2024-01-28,41.94
4806,604,Phone,Electronics,18.29,1,2024-01-06,2.64
4807,193,T-Shirt,Fashion,348.72,1,2024-01-15,18.34
4808,846,Laptop,Electronics,577.01,4,2024-01-02,4.51
4809,586,Racket,Sports,277.09,4,2024-02-07,14.93
4810,984,Jacket,Fashion,723.34,1,2024-02-12,137.17
4811,293,Chair,Home,360.78,2,2024-03-10,13.19
4812,320,Rug,Home,403.77,1,2024-01-30,79.14
4813,828,Perfume,Beauty,849.57,4,2024-02-01,126.97
4814,985,Weights,Sports,384.26,2,2024-02-09,25.52
4815,742,Racket,Sports,36.38,8,2024-03-28,3.6
4816,557,Phone,Electronics,468.81,9,2024-02-10,6.54
4817,321,Chair,Home,121.18,5,2024-02-13,13.14
4818,237,T-Shirt,Fashion,464.49,7,2024-03-06,55.95
4819,547,Soap,Beauty,408.11,7,2024-01-20,70.43
4820,493,Ball,Sports,805.37,8,2024-03-09,129.59
4821,176,Weights,Sports,406.45,7,2024-03-22,75.33
4822,231,Weights,Sports,561.37,3,2024-02-24,103.9
4823,927,Chair,Home,763.15,7,2024-02-01,23.24
4824,864,Headphones,Electronics,462.79,2,2024-02-11,56.38
4825,369,Jacket,Fashion,424.17,8,2024-02-12,33.02
4826,581,Racket,Sports,604.18,6,2024-02-19,88.2
4827,501,Lipstick,Beauty,666.9,1,2024-02-20,65.63
4828,612,Jeans,Fashion,474.19,8,2024-02-28,11.67
4829,364,Racket,Sports,748.87,3,2024-01-18,111.54
4830,948,Table,Home,625.73,3,2024-02-26,105.13
4831,595,Headphones,Electronics,819.31,8,2024-03-23,105.46
4832,347,Racket,Sports,494.91,6,2024-01-09,50.09
4833,398,Chair,Home,770.4,9,2024-01-27,93.13
4834,240,Headphones,Electronics,703.93,1,2024-01-06,24.84
4835,556,Weights,Sports,203.63,8,2024-03-06,4.5
4836,647,Table,Home,535.03,6,2024-03-17,85.22
4837,219,Chair,Home,967.6,6,2024-01-03,107.63
4838,282,Headphones,Electronics,403.32,1,2024-02-01,80.14
4839,864,Cream,Beauty,258.42,6,2024-03-12,13.02
4840,308,Jeans,Fashion,640.0,9,2024-01-20,95.57
4841,103,Weights,Sports,743.6,8,2024-01-15,144.42
4842,193,Perfume,Beauty,814.27,6,2024-01-09,99.8
4843,861,Laptop,Electronics,585.36,2,2024-02-12,20.59
4844,310,Tablet,Electronics,60.41,6,2024-01-29,5.61
4845,262,Lipstick,Beauty,361.64,6,2024-02-23,48.86
4846,353,Rug,Home,78.23,7,2024-01-16,2.18
4847,213,Ball,Sports,591.96,5,2024-01-19,31.3
4848,914,Jeans,Fashion,625.8,3,2024-03-21,79.91
4849,426,Ball,Sports,937.2,3,2024-03-07,178.46
4850,161,Jeans,Fashion,371.19,2,2024-01-14,69.7
4851,125,Headphones,Electronics,40.58,6,2024-02-28,0.87
4852,967,Weights,Sports,508.02,1,2024-02-01,65.87
4853,320,Table,Home,200.93,7,2024-02-09,14.89
4854,741,Mat,Sports,180.63,2,2024-01-14,12.96
4855,456,Weights,Sports,697.13,3,2024-02-19,30.4
4856,900,Perfume,Beauty,219.91,5,2024-03-11,43.7
4857,222,Perfume,Beauty,739.33,4,2024-03-03,112.66
4858,215,Lipstick,Beauty,307.33,7,2024-02-18,55.19
4859,748,Perfume,Beauty,644.1,3,2024-02-12,128.01
4860,774,Chair,Home,282.49,8,2024-01-02,52.4
4861,191,Weights,Sports,14.07,6,2024-02-12,0.33
4862,149,T-Shirt,Fashion,192.04,9,2024-02-14,15.42
4863,614,Headphones,Electronics,810.28,8,2024-02-11,72.12
4864,719,Cream,Beauty,918.72,9,2024-03-17,80.63
4865,739,T-Shirt,Fashion,332.7,7,2024-03-13,20.39
4866,317,Perfume,Beauty,906.32,2,2024-02-20,120.71
4867,717,Laptop,Electronics,322.85,5,2024-03-10,39.46
4868,192,T-Shirt,Fashion,656.79,8,2024-02-18,101.93
4869,278,Shoes,Fashion,34.0,2,2024-02-22,1.61
4870,169,Phone,Electronics,159.1,9,2024-02-07,6.48
4871,144,Mat,Sports,435.51,7,2024-03-12,26.79
4872,730,T-Shirt,Fashion,541.59,6,2024-01-07,104.2
4873,365,Shoes,Fashion,511.45,4,2024-01-07,84.07
4874,957,Soap,Beauty,687.83,4,2024-03-14,120.2
4875,664,Cream,Beauty,413.96,2,2024-03-29,31.33
4876,729,Cream,Beauty,664.88,9,2024-01-21,112.0
4877,425,Lamp,Home,613.01,7,2024-01-31,76.44
4878,803,Weights,Sports,272.27,5,2024-03-16,5.91
4879,213,Headphones,Electronics,980.68,7,2024-03-05,104.94
4880,102,Shoes,Fashion,822.55,6,2024-01-21,51.41
4881,612,Phone,Electronics,297.47,2,2024-02-08,57.41
4882,215,Table,Home,460.19,3,2024-01-24,31.69
4883,396,Shoes,Fashion,25.74,2,2024-01-22,3.35
4884,685,Ball,Sports,447.91,9,2024-02-15,5.86
4885,647,Rug,Home,517.34,8,2024-02-28,91.15
4886,315,T-Shirt,Fashion,145.5,5,2024-02-13,3.0
4887,552,Mat,Sports,974.08,3,2024-01-17,74.93
4888,341,Soap,Beauty,60.65,5,2024-03-18,9.55
4889,502,Weights,Sports,345.11,8,2024-01-06,56.24
4890,427,Perfume,Beauty,341.63,7,2024-02-16,65.74
4891,487,Mat,Sports,45.64,1,2024-01-01,2.15
4892,859,Lipstick,Beauty,365.49,6,2024-01-17,12.19
4893,208,Jacket,Fashion,410.53,8,2024-02-25,19.94
4894,765,Lamp,Home,555.82,4,2024-03-01,20.55
4895,244,Cream,Beauty,778.9,7,2024-02-25,15.64
4896,935,Weights,Sports,361.49,3,2024-01-17,46.15
4897,444,Cream,Beauty,707.05,3,2024-01-16,32.41
4898,767,Rug,Home,297.64,7,2024-02-28,55.45
4899,947,Weights,Sports,601.85,8,2024-02-23,20.89
4900,502,Laptop,Electronics,112.48,2,2024-01-01,4.92
4901,786,Mat,Sports,638.19,9,2024-01-19,13.05
4902,293,Shoes,Fashion,27.78,3,2024-01-30,3.24
4903,948,Lipstick,Beauty,942.55,2,2024-01-12,66.81
4904,740,Jacket,Fashion,862.68,6,2024-03-19,72.52
4905,822,Weights,Sports,339.65,7,2024-01-09,9.22
4906,669,Soap,Beauty,896.74,8,2024-01-01,114.79
4907,890,Laptop,Electronics,625.84,7,2024-01-18,93.91
4908,775,Soap,Beauty,175.75,5,2024-01-21,17.23
4909,602,Racket,Sports,464.41,2,2024-01-11,17.62
4910,490,Chair,Home,712.32,6,2024-02-19,13.83
4911,594,Jeans,Fashion,957.71,2,2024-03-01,26.63
4912,871,Rug,Home,47.49,5,2024-02-02,7.13
4913,501,Phone,Electronics,874.16,4,2024-01-28,142.63
4914,896,Weights,Sports,178.59,5,2024-02-14,7.01
4915,117,Tablet,Electronics,110.77,2,2024-03-13,19.72
4916,247,T-Shirt,Fashion,30.75,8,2024-03-01,4.37
4917,258,Lipstick,Beauty,734.38,3,2024-03-01,23.8
4918,886,Jeans,Fashion,253.41,7,2024-02-22,48.01
4919,339,Racket,Sports,435.06,6,2024-03-23,23.88
4920,887,Rug,Home,651.41,6,2024-01-15,90.77
4921,454,Tablet,Electronics,576.9,3,2024-03-10,0.12
4922,666,Shoes,Fashion,789.05,7,2024-02-20,156.49
4923,935,Perfume,Beauty,543.55,2,2024-02-09,60.94
4924,501,Lamp,Home,231.3,7,2024-02-04,5.77
4925,285,Laptop,Electronics,706.15,1,2024-03-01,6.31
4926,224,T-Shirt,Fashion,195.74,3,2024-02-10,18.36
4927,346,Jacket,Fashion,694.44,8,2024-01-08,118.25
4928,658,Tablet,Electronics,79.9,1,2024-02-03,14.51
4929,667,Shoes,Fashion,683.44,8,2024-03-24,91.01
4930,455,Weights,Sports,44.01,7,2024-02-26,8.65
4931,868,Mat,Sports,90.61,6,2024-01-28,0.65
4932,152,Jacket,Fashion,951.44,4,2024-03-09,130.15
4933,735,Rug,Home,612.0,1,2024-02-20,82.19
4934,714,Lamp,Home,93.68,1,2024-03-23,13.66
4935,246,Ball,Sports,945.56,6,2024-03-04,117.43
4936,424,Jacket,Fashion,136.88,9,2024-02-06,24.72
4937,297,Laptop,Electronics,411.67,3,2024-03-16,21.07
4938,109,Rug,Home,255.03,9,2024-02-04,27.21
4939,630,Cream,Beauty,207.85,6,2024-01-04,26.33
4940,309,Laptop,Electronics,704.84,1,2024-02-11,99.2
4941,747,Racket,Sports,852.26,1,2024-02-06,131.43
4942,630,Rug,Home,301.99,7,2024-01-27,39.91
4943,275,Lipstick,Beauty,924.27,4,2024-02-03,184.21
4944,267,Tablet,Electronics,322.27,7,2024-02-25,3.79
4945,652,Lamp,Home,90.43,9,2024-03-03,3.37
4946,617,Soap,Beauty,414.59,7,2024-03-01,35.66
4947,548,Table,Home,532.33,6,2024-02-04,74.89
4948,302,Phone,Electronics,942.61,3,2024-02-08,139.59
4949,291,T-Shirt,Fashion,28.75,3,2024-02-17,0.74
4950,947,Racket,Sports,603.81,1,2024-02-13,99.62
4951,138,Table,Home,998.3,9,2024-02-17,21.29
4952,595,Shoes,Fashion,256.24,8,2024-01-17,11.6
4953,217,Lipstick,Beauty,129.78,5,2024-03-23,16.59
4954,598,Lamp,Home,461.33,9,2024-03-23,46.04
4955,431,Headphones,Electronics,908.06,7,2024-01-01,56.39
4956,625,Phone,Electronics,380.84,2,2024-01-03,52.19
4957,998,Phone,Electronics,517.17,1,2024-01-17,94.26
4958,572,Table,Home,333.39,2,2024-03-10,26.27
4959,756,Shoes,Fashion,895.41,9,2024-01-10,51.73
4960,407,Shoes,Fashion,570.25,7,2024-02-12,28.3
4961,244,Lamp,Home,411.12,9,2024-02-02,74.35
4962,898,Lamp,Home,252.75,7,2024-02-28,15.76
4963,179,Rug,Home,921.74,2,2024-02-28,170.2
4964,152,Jacket,Fashion,22.48,8,2024-01-06,0.75
4965,459,T-Shirt,Fashion,897.2,4,2024-03-07,79.93
4966,950,Racket,Sports,776.59,6,2024-01-11,127.0
4967,180,Ball,Sports,676.94,3,2024-02-18,87.89
4968,253,Table,Home,130.54,6,2024-03-08,8.62
4969,839,Jacket,Fashion,682.29,6,2024-02-15,27.78
4970,136,Cream,Beauty,870.38,6,2024-03-15,29.13
4971,333,Headphones,Electronics,200.93,4,2024-03-07,37.06
4972,271,Cream,Beauty,31.33,1,2024-01-22,2.21
4973,675,Soap,Beauty,867.8,7,2024-03-28,151.49
4974,263,Tablet,Electronics,565.6,5,2024-01-08,100.14
4975,438,Weights,Sports,663.47,9,2024-03-20,28.6
4976,155,Weights,Sports,214.21,8,2024-01-08,37.83
4977,669,Jacket,Fashion,869.08,3,2024-03-06,103.22
4978,244,Weights,Sports,638.41,6,2024-03-08,2.91
4979,970,Tablet,Electronics,282.1,3,2024-01-15,23.37
4980,381,Tablet,Electronics,242.95,8,2024-01-22,32.25
4981,400,Perfume,Beauty,768.41,6,2024-03-13,115.37
4982,333,Rug,Home,301.06,8,2024-02-22,3.44
4983,779,Cream,Beauty,332.76,5,2024-02-13,65.11
4984,358,Weights,Sports,158.8,6,2024-03-22,28.61
4985,698,T-Shirt,Fashion,102.05,4,2024-01-11,10.31
4986,435,Jeans,Fashion,547.34,3,2024-01-09,42.25
4987,240,Lamp,Home,462.22,8,2024-01-31,31.3
4988,517,Phone,Electronics,966.12,7,2024-01-10,155.45
4989,944,Ball,Sports,401.3,1,2024-03-03,2.57
4990,380,Laptop,Electronics,725.08,2,2024-03-25,77.65
4991,595,Ball,Sports,333.3,6,2024-02-07,29.37
4992,905,Lamp,Home,325.12,1,2024-03-12,4.27
4993,597,Laptop,Electronics,524.91,7,2024-02-22,18.4
4994,463,T-Shirt,Fashion,701.21,4,2024-03-18,46.97
4995,796,Mat,Sports,397.26,9,2024-01-26,21.28
4996,901,Table,Home,840.6,8,2024-02-27,14.13
4997,908,Lamp,Home,491.22,6,2024-01-01,74.1
4998,141,Cream,Beauty,582.12,5,2024-01-07,44.15
4999,428,Racket,Sports,120.59,1,2024-03-12,22.06
5000,889,Laptop,Electronics,417.5,6,2024-01-16,20.31
5001,393,Soap,Beauty,828.14,1,2024-02-12,40.93
5002,333,Table,Home,67.73,8,2024-01-10,6.7
5003,736,Rug,Home,70.14,6,2024-01-26,12.52
5004,105,Perfume,Beauty,56.09,7,2024-03-04,8.77
5005,395,Tablet,Electronics,493.35,3,2024-02-01,11.54
5006,384,Table,Home,631.81,2,2024-01-12,41.78
5007,482,T-Shirt,Fashion,267.09,6,2024-01-21,13.63
5008,442,Perfume,Beauty,153.66,1,2024-03-29,16.53
5009,872,Jacket,Fashion,412.75,9,2024-03-25,5.94
5010,888,Jeans,Fashion,79.24,8,2024-03-10,11.87
5011,406,Lamp,Home,656.96,4,2024-01-08,17.61
5012,876,Ball,Sports,702.26,5,2024-02-07,14.23
5013,448,Cream,Beauty,978.64,3,2024-01-08,92.5
5014,546,Tablet,Electronics,996.46,5,2024-01-30,145.12
5015,527,Table,Home,354.38,3,2024-03-27,36.9
5016,256,Racket,Sports,766.57,3,2024-03-06,141.09
5017,994,Ball,Sports,755.34,3,2024-02-27,88.27
5018,607,Racket,Sports,54.66,1,2024-01-30,6.4
5019,410,Soap,Beauty,696.49,5,2024-02-05,89.31
5020,376,Ball,Sports,343.8,5,2024-02-29,63.92
